MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly,Par,Cri,WCRT,Advantage
155906,77952,163197,326400,111747,13632,14300.500000,12,5,4,1,1,7,0,5,4,155906,0.000000
205703,102851,282896,565800,124238,14145,14316.500000,20,7,5,2,2,8,0,6,5,205703,0.000000
113809,56904,104398,208800,51705,5220,5220.500000,20,7,5,2,2,8,0,6,5,113809,0.000000
251494,125746,193498,387000,133441,16126,16244.500000,12,5,4,1,1,7,0,5,4,251494,0.000000
230154,115076,182997,366000,98295,15264,17631.500000,12,6,4,1,1,7,0,5,4,230154,0.000000
121664,60832,170596,341200,69050,8530,8866.000000,20,6,5,2,2,8,0,6,5,121664,0.000000
122136,61068,163197,326400,89164,8160,8162.500000,20,7,5,2,2,8,0,6,5,122136,0.000000
330424,165210,282896,565800,196869,20209,20954.000000,14,4,5,1,1,6,0,4,5,330424,0.000000
220481,110240,205997,412000,175484,17245,19376.500000,12,6,3,1,1,7,0,5,4,220481,0.000000
128471,64233,187985,376000,93249,5081,5081.000000,37,8,7,2,2,7,0,7,7,155067,20.710000
180533,90262,182981,366000,70005,4159,4159.000000,44,8,9,2,2,8,0,6,9,186133,3.110000
351362,175680,282896,565800,121359,10880,10881.500000,26,7,7,2,2,7,0,4,8,351362,0.000000
304592,152295,282895,565800,242940,5658,5658.000000,50,7,10,2,2,8,0,6,10,321198,5.460000
123977,61986,104389,208800,49936,4015,4015.000000,26,7,7,2,2,7,0,4,8,123977,0.000000
190761,95380,150299,300600,82431,5780,5780.000000,26,5,7,2,2,8,0,4,8,190761,0.000000
116185,58092,133298,266600,65504,5126,5127.000000,26,5,8,2,2,8,0,4,8,116185,0.000000
156919,78457,205982,412000,42460,4681,4681.000000,44,7,9,3,3,8,0,6,9,156919,0.000000
272481,136239,236691,473400,204822,9103,9103.000000,26,6,7,2,2,8,0,4,8,272481,0.000000
118503,59250,100997,202000,43683,3884,3892.500000,26,6,7,2,2,8,0,4,8,118503,0.000000
305453,152724,243190,486400,142498,9353,9357.500000,26,5,7,2,2,8,0,4,8,305453,0.000000
152190,76093,119889,239800,80105,4611,4611.000000,26,7,7,2,2,8,0,4,8,152190,0.000000
300901,150448,282886,565800,115422,7645,7645.000000,37,8,8,2,2,8,0,5,9,300901,0.000000
128529,64262,110790,221600,66597,4261,4262.000000,26,6,7,2,2,8,0,4,8,128529,0.000000
226414,113204,191290,382600,157508,7357,7357.000000,26,6,8,2,2,8,0,4,8,226414,0.000000
331332,165665,283097,566200,188063,10888,10894.000000,26,5,8,1,1,8,0,4,8,331332,0.000000
126094,63043,104382,208800,75560,2485,2485.000000,42,7,10,2,2,7,0,5,10,131592,4.370000
132599,66299,104397,208800,97412,5800,5805.000000,18,6,5,2,2,8,0,4,6,132599,0.000000
166438,83217,147291,294600,105978,5665,5666.500000,26,6,6,1,1,8,0,4,8,166438,0.000000
138292,69145,187995,376000,101416,6482,6601.000000,29,9,5,2,2,8,999,9,5,160041,15.730000
214301,107149,187987,376000,166488,5081,5081.000000,37,8,7,3,3,6,999,7,7,236964,10.580000
196863,98430,282896,565800,118716,16641,17741.000000,17,7,5,2,2,4,999,5,5,267730,36.000000
357960,178978,282897,565800,151161,10880,10880.000000,26,5,7,2,2,4,999,4,8,404439,12.990000
195717,97857,163197,326400,95287,7418,7418.000000,22,7,7,1,1,6,0,4,7,206370,5.450000
241788,120889,218172,436400,88913,3519,3519.000000,62,10,8,3,3,3,999,10,8,290196,20.030000
211449,105724,291797,583600,133340,8582,8582.000000,34,6,10,2,2,7,0,4,10,240450,13.720000
215135,107566,182995,366000,37345,6100,6154.500000,30,6,9,2,2,7,0,4,9,215135,0.000000
199576,99787,218196,436400,129785,4196,4196.000000,52,10,7,3,3,3,999,10,7,254741,27.650000
202951,101474,187998,376000,133132,3686,3686.000000,51,7,9,3,3,6,999,7,9,233023,14.820000
180153,90074,170586,341200,86812,5017,5017.000000,34,6,9,2,2,8,0,4,10,180153,0.000000
126792,63393,104383,208800,80042,2821,2821.000000,37,8,8,2,2,8,0,5,9,126792,0.000000
134970,67484,170594,341200,106128,9477,9481.000000,18,7,4,2,2,8,0,4,6,134970,0.000000
105875,52936,104396,208800,75953,2088,2088.000000,50,8,10,2,2,8,0,6,10,105875,0.000000
232721,116359,193493,387000,139104,8795,8865.000000,22,5,6,2,2,7,0,5,6,232721,0.000000
186241,93119,182996,366000,97900,8318,8324.000000,22,6,6,2,2,7,0,5,6,186241,0.000000
