MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly,Par,Cri,WCRT,Advantage
330316,165156,514993,1030000,102323,119,20955.000000,38,8,8,2,2,9,0,6,8,330316,0.000000
455668,227831,469993,940000,143204,704,31257.000000,20,6,5,2,2,3,999,6,5,558297,22.530000
541075,270536,707244,1414500,210306,3170,65863.500000,20,6,5,2,2,3,999,6,5,694437,28.350000
231766,115880,260993,522000,96215,181,22417.500000,20,7,5,2,2,3,999,6,5,282206,21.770000
415272,207634,545494,1091000,209520,463,26866.500000,26,6,6,2,2,3,999,6,6,591467,42.430000
445049,222522,545494,1091000,127663,12,39831.000000,27,6,7,2,2,3,999,5,7,600422,34.920000
466115,233056,545497,1091000,149227,2355,39435.000000,22,6,6,2,2,8,0,5,6,466115,0.000000
483810,241903,469992,940000,130189,1785,40500.000000,22,6,6,2,2,8,0,5,6,483810,0.000000
519017,259507,707244,1414500,184910,393,57046.000000,22,6,6,2,2,8,0,5,6,519017,0.000000
213702,106849,260994,522000,89737,300,13303.000000,22,5,6,2,2,8,0,5,6,213702,0.000000
390855,195426,426495,853000,121261,895,30418.000000,22,7,6,2,2,8,0,5,6,390855,0.000000
359603,179799,407993,816000,158321,50,29568.000000,22,6,6,2,2,8,0,5,6,359603,0.000000
475499,237747,483745,967500,126231,667,33642.500000,22,7,6,2,2,8,0,5,6,475499,0.000000
329151,164575,457496,915000,113733,451,33445.000000,22,6,5,2,2,8,0,5,6,329151,0.000000
381889,190944,514994,1030000,242658,1261,31932.000000,22,6,5,2,2,8,0,5,6,381889,0.000000
553368,276683,729495,1459000,342558,2934,52106.000000,22,7,5,2,2,8,0,5,6,553368,0.000000
399604,199801,499495,999000,129288,1841,42153.500000,22,5,6,2,2,8,0,5,6,399604,0.000000
449502,224750,635245,1270500,132378,909,53732.500000,22,7,6,2,2,8,0,5,6,449502,0.000000
300204,150100,369745,739500,111833,2102,30085.500000,22,6,6,2,2,8,0,5,6,300204,0.000000
451862,225929,545492,1091000,146651,460,31517.000000,26,7,5,2,2,8,0,6,6,451862,0.000000
291237,145617,469993,940000,107089,299,34738.000000,26,7,6,2,2,8,0,6,6,291237,0.000000
518672,259335,707245,1414500,256445,71,37539.000000,26,7,5,2,2,8,0,6,6,518672,0.000000
168582,84290,260993,522000,54881,437,13745.500000,26,8,6,2,2,8,0,6,6,168582,0.000000
207646,103820,290241,580500,78616,475,19407.000000,22,6,6,1,1,8,0,5,6,207646,0.000000
432265,216132,487248,974500,105390,356,33791.000000,22,6,6,2,2,8,0,5,6,432265,0.000000
588112,294054,723993,1448000,140740,1707,57545.000000,22,5,6,2,2,8,0,5,6,588112,0.000000
412797,206397,426495,853000,219498,2091,20752.500000,26,7,6,2,2,8,0,6,6,412797,0.000000
435938,217968,407994,816000,247314,95,21337.500000,26,6,6,2,2,8,0,6,6,435938,0.000000
538681,269339,715995,1432000,225459,556,37606.000000,22,8,5,2,2,8,0,5,6,538681,0.000000
626351,313174,714995,1430000,226065,3932,44763.000000,22,7,6,2,2,8,0,5,6,631829,0.880000
481514,240756,635244,1270500,318627,1054,48451.500000,22,7,6,2,2,8,0,5,6,481514,0.000000
176470,88234,277995,556000,84190,772,19752.000000,22,7,5,2,2,8,0,5,6,176470,0.000000
346603,173299,375742,751500,154677,961,15034.000000,22,5,6,2,2,8,0,5,6,346603,0.000000
424869,212433,469990,940000,104395,243,13241.000000,47,8,11,2,2,8,0,5,11,424869,0.000000
535118,267557,707242,1414500,162504,93,23360.000000,47,7,11,2,2,8,0,5,11,535118,0.000000
191573,95786,260991,522000,47480,318,7596.000000,47,7,10,2,2,8,0,5,11,191573,0.000000
188713,94354,260987,522000,48979,195,8712.500000,44,7,9,2,2,8,0,6,9,188713,0.000000
315513,157754,426487,853000,82986,136,13719.500000,44,7,9,2,2,8,0,6,9,317056,0.490000
268672,134334,407990,816000,60394,602,12872.500000,44,7,9,2,2,8,0,6,9,268672,0.000000
454783,227388,499488,999000,148359,786,18094.500000,32,5,8,2,2,8,0,5,8,454783,0.000000
633920,316957,635239,1270500,137211,1758,27813.000000,32,6,8,2,2,8,0,5,8,633920,0.000000
324776,162386,369742,739500,89123,1612,14236.500000,32,8,8,2,2,8,0,5,8,373076,14.880000
267116,133557,290245,580500,94310,319,12289.000000,32,6,8,2,2,8,0,5,8,267116,0.000000
378030,189012,487242,974500,107541,1050,24623.500000,32,6,8,2,2,8,0,5,8,378030,0.000000
587311,293653,723992,1448000,138939,312,37022.000000,32,7,8,2,2,8,0,5,8,587311,0.000000
718355,359175,715993,1432000,277649,640,24752.000000,32,7,8,2,2,8,0,5,8,718355,0.000000
594270,297133,714992,1430000,170217,2470,34584.000000,32,6,8,2,2,8,0,5,8,594270,0.000000
314081,157039,483742,967500,84874,304,14070.000000,44,8,9,3,3,8,0,6,9,314081,0.000000
329057,164526,457490,915000,65205,592,17926.500000,44,8,9,2,2,8,0,6,9,330629,0.480000
353623,176810,514992,1030000,93636,26,16462.500000,44,8,8,3,3,8,0,6,9,353623,0.000000
