MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly,Par,Cri,WCRT,Advantage
543555,271775,729491,1459000,162151,205,30698.000000,32,8,7,2,2,9,0,6,7,543555,0.000000
458223,229109,499491,999000,177746,782,24664.500000,32,7,7,2,2,9,0,6,7,458223,0.000000
407105,203551,635243,1270500,119941,1306,27066.000000,32,7,7,2,2,9,0,6,7,407105,0.000000
235910,117954,369742,739500,89805,111,17380.500000,32,6,7,2,2,9,0,6,7,235910,0.000000
239751,119873,290241,580500,78669,698,13734.500000,32,7,7,2,2,9,0,6,7,239751,0.000000
332483,166240,487244,974500,96476,1085,28215.000000,32,8,7,2,2,9,0,6,7,332483,0.000000
330943,165469,426488,853000,93634,66,10993.500000,50,7,10,2,2,7,0,6,10,341255,3.120000
272288,136141,407985,816000,64485,155,10157.000000,50,7,10,2,2,7,0,6,10,304967,12.010000
221644,110819,280489,561000,56975,315,11559.000000,37,7,9,2,2,9,0,5,9,221644,0.000000
626977,313485,711987,1424000,226979,1465,24493.000000,37,8,8,2,2,9,0,5,9,626977,0.000000
293850,146923,455243,910500,83282,587,21791.000000,37,6,9,2,2,9,0,5,9,293850,0.000000
229436,114715,302241,604500,63754,1144,12966.000000,37,6,9,2,2,9,0,5,9,229436,0.000000
366239,183117,490487,981000,104858,1181,19608.000000,37,7,9,2,2,9,0,5,9,366239,0.000000
408748,204373,483745,967500,150662,496,40499.000000,22,6,5,2,2,7,0,5,6,408748,0.000000
408440,204218,457494,915000,119611,701,31124.500000,22,7,6,2,2,7,0,5,6,408440,0.000000
493698,246847,514993,1030000,159294,178,42298.000000,22,6,6,2,2,7,0,5,6,493698,0.000000
369755,184875,483739,967500,79621,229,14407.000000,50,7,10,2,2,7,0,6,10,397274,7.450000
325213,162603,457487,915000,100969,136,13149.500000,50,6,10,3,3,7,0,6,10,340784,4.790000
582829,291411,707236,1414500,202625,263,23137.000000,47,7,11,2,2,9,0,5,11,582829,0.000000
193772,96883,260990,522000,38676,611,10112.000000,47,7,11,2,2,9,0,5,11,193772,0.000000
332744,166369,426488,853000,66226,25,12076.000000,47,8,11,2,2,9,0,5,11,332744,0.000000
304142,152068,469991,940000,77202,1237,17703.000000,44,8,9,2,2,9,0,6,9,304142,0.000000
270757,135376,407990,816000,78511,540,10140.000000,47,8,11,3,3,9,0,5,11,293570,8.430000
583260,291627,707240,1414500,163094,999,21497.000000,44,8,9,2,2,9,0,6,9,583260,0.000000
170142,85069,260990,522000,37158,358,8024.000000,44,7,9,2,2,9,0,6,9,170142,0.000000
360651,180323,426489,853000,78774,230,12086.000000,44,7,9,2,2,9,0,6,9,360651,0.000000
290230,145113,469991,940000,78463,513,20850.500000,38,8,8,2,2,9,0,6,8,290230,0.000000
611778,305887,707240,1414500,132183,471,22830.000000,38,7,7,2,2,9,0,6,8,611778,0.000000
179325,89660,260990,522000,51048,1038,8998.000000,38,8,8,2,2,9,0,6,8,179325,0.000000
328083,164039,426488,853000,112417,524,16642.000000,38,7,8,2,2,9,0,6,8,328083,0.000000
288287,144141,407987,816000,62776,343,17469.500000,38,7,8,2,2,9,0,6,8,288287,0.000000
431452,215723,483739,967500,124559,226,19762.000000,38,7,8,2,2,9,0,6,8,431452,0.000000
450857,225426,545489,1091000,119592,975,13585.500000,50,7,10,2,2,3,999,6,10,605582,34.320000
323605,161800,469989,940000,83838,148,14273.500000,44,8,8,3,3,8,0,7,8,323605,0.000000
360860,180428,457489,915000,108217,1232,19576.000000,38,7,8,2,2,9,0,6,8,360860,0.000000
393696,196845,514989,1030000,117198,58,19960.500000,38,7,8,2,2,9,0,6,8,393696,0.000000
483400,241698,729491,1459000,207342,291,26966.500000,38,7,8,2,2,9,0,6,8,483400,0.000000
429380,214689,499489,999000,135530,903,18740.500000,38,7,8,2,2,9,0,6,8,429380,0.000000
612871,306433,635240,1270500,224877,213,18415.500000,38,7,8,3,3,9,0,6,8,612871,0.000000
247284,123640,369739,739500,76320,1960,16456.500000,38,8,8,2,2,9,0,6,8,247284,0.000000
184505,92251,290245,580500,45753,664,13057.000000,38,7,8,2,2,9,0,6,8,201778,9.370000
607338,303668,714988,1430000,118432,241,22903.000000,42,6,10,2,2,9,0,5,10,607338,0.000000
474215,237105,635237,1270500,116492,437,22072.500000,42,6,10,2,2,9,0,5,10,474215,0.000000
229571,114782,277988,556000,86265,34,9661.000000,42,9,10,2,2,9,0,5,10,229571,0.000000
554762,277378,729487,1459000,107625,101,17564.000000,50,8,10,3,3,8,0,6,10,554762,0.000000
370197,185097,375741,751500,80704,232,10832.000000,42,6,9,2,2,9,0,5,10,370197,0.000000
359059,179527,369740,739500,89768,937,10268.000000,42,5,10,2,2,8,0,5,10,359059,0.000000
315262,157629,499488,999000,73518,200,14031.000000,50,8,10,2,2,8,0,6,10,315262,0.000000
303729,151862,426489,853000,64651,280,16792.000000,47,7,11,2,2,8,0,5,11,303729,0.000000
237560,118777,290238,580500,80892,49,11758.500000,42,7,9,2,2,8,0,5,10,237560,0.000000
376942,188469,407990,816000,82602,924,13756.000000,47,8,11,2,2,8,0,5,11,376942,0.000000
442665,221330,487241,974500,104986,145,17953.500000,42,7,10,2,2,8,0,5,10,442665,0.000000
441810,220903,635239,1270500,182378,108,15841.500000,50,8,10,2,2,8,0,6,10,441810,0.000000
596602,298298,707239,1414500,163291,881,38348.500000,32,6,8,2,2,6,0,5,8,596602,0.000000
545630,272813,723992,1448000,185446,17,22774.500000,42,8,8,2,2,8,0,5,10,545630,0.000000
255408,127701,260990,522000,43853,782,10159.500000,32,6,8,2,2,6,0,5,8,255408,0.000000
398454,199225,483740,967500,110169,399,17500.000000,47,7,10,2,2,8,0,5,11,398454,0.000000
376159,188076,426492,853000,163831,96,19479.500000,32,7,8,2,2,6,0,5,8,415216,10.390000
322816,161404,469987,940000,58942,1566,14049.500000,56,7,11,3,3,7,0,6,11,353625,9.550000
275153,137576,331747,663500,161878,3177,28225.000000,17,6,5,2,2,8,0,5,5,275153,0.000000
415443,207721,423248,846500,169040,3432,39575.000000,17,6,4,1,1,8,0,5,5,415443,0.000000
422428,211213,584998,1170000,231157,504,48902.000000,17,5,5,2,2,8,0,5,5,422428,0.000000
526296,263147,671246,1342500,267440,11574,58489.000000,17,5,5,2,2,8,0,5,5,526296,0.000000
253297,126647,339745,679500,70451,5223,42342.000000,17,6,5,1,1,8,0,5,5,253297,0.000000
241897,120947,304495,609000,152932,102,27317.000000,17,5,5,2,2,8,0,5,5,241897,0.000000
459718,229858,463995,928000,162126,2778,40407.000000,17,5,5,2,2,8,0,5,5,459718,0.000000
338514,169256,326496,653000,160000,968,26852.000000,17,6,5,1,1,8,0,5,5,338514,0.000000
648926,324462,693745,1387500,405253,2130,60802.000000,17,5,5,2,2,8,0,5,5,648926,0.000000
410870,205434,530996,1062000,142288,8477,60210.000000,17,5,5,2,2,8,0,5,5,410870,0.000000
394053,197025,448996,898000,112683,2757,45095.000000,17,6,5,2,2,8,0,5,5,394053,0.000000
264678,132338,268997,538000,71507,1353,25210.000000,17,7,5,1,1,8,0,5,5,264678,0.000000
327428,163713,357996,716000,154529,3829,16994.000000,17,6,5,1,1,8,0,5,5,327428,0.000000
492611,246304,549995,1100000,190455,1564,49551.000000,17,5,5,2,2,8,0,5,5,492611,0.000000
343344,171671,431745,863500,126055,9123,48529.000000,17,7,4,1,1,8,0,5,5,343344,0.000000
434941,217469,408745,817500,248403,3446,23061.000000,17,7,5,1,1,8,0,5,5,434941,0.000000
730232,365115,727745,1455500,274474,6762,81973.000000,17,5,5,1,1,8,0,5,5,730232,0.000000
170450,85224,283745,567500,91227,1579,29111.000000,17,6,5,1,1,8,0,5,5,170450,0.000000
223738,111867,295746,591500,96017,2114,25974.000000,17,7,5,2,2,8,0,5,5,223738,0.000000
721819,360909,738997,1478000,342969,3765,54136.000000,17,5,5,2,2,8,0,5,5,721819,0.000000
584134,292066,537246,1074500,195709,6597,50068.000000,17,6,5,1,1,8,0,5,5,584134,0.000000
589671,294835,654248,1308500,190970,1635,60164.000000,17,5,5,1,1,8,0,5,5,589671,0.000000
615707,307852,592746,1185500,188255,184,56315.000000,17,5,5,1,1,8,0,5,5,615707,0.000000
259654,129827,380747,761500,118599,2308,45901.000000,17,6,5,2,2,8,0,5,5,259654,0.000000
696576,348287,586497,1173000,240466,5369,50668.000000,17,5,5,1,1,8,0,5,5,696576,0.000000
541879,270939,602496,1205000,285079,3222,45019.000000,17,7,4,2,2,8,0,5,5,541879,0.000000
413156,206576,487496,975000,152339,332,60183.000000,17,6,5,2,2,8,0,5,5,413156,0.000000
268077,134037,316246,632500,88567,7180,26118.000000,17,6,5,2,2,8,0,5,5,268077,0.000000
384995,192497,470996,942000,130011,11496,40817.000000,17,5,5,2,2,8,0,5,5,384995,0.000000
506527,253262,514745,1029500,263424,259,28040.000000,17,6,5,2,2,8,0,5,5,506527,0.000000
327166,163582,402246,804500,151067,549,31880.000000,17,5,5,1,1,8,0,5,5,327166,0.000000
307737,153866,293245,586500,144665,298,26243.000000,17,8,5,1,1,8,0,5,5,307737,0.000000
521668,260833,608997,1218000,325563,1165,49757.000000,17,7,5,1,1,8,0,5,5,521668,0.000000
406295,203146,600495,1201000,191523,10785,45995.000000,17,6,5,2,2,8,0,5,5,406295,0.000000
339250,169624,370247,740500,121998,41,30900.000000,17,6,5,2,2,8,0,5,5,339250,0.000000
772069,386033,586246,1172500,520347,3428,35551.000000,17,6,5,2,2,8,0,5,5,772069,0.000000
185917,92958,249995,500000,92160,39,18878.000000,17,7,4,1,1,8,0,5,5,185917,0.000000
259307,129652,350745,701500,118155,2097,42187.000000,17,6,5,2,2,8,0,5,5,259307,0.000000
312013,156005,387995,776000,188138,1464,21088.000000,17,5,5,1,1,8,0,5,5,312013,0.000000
511680,255839,599246,1198500,156472,1265,69491.000000,17,6,5,2,2,8,0,5,5,511680,0.000000
183569,91783,256996,514000,95045,2341,27034.000000,17,6,5,1,1,8,0,5,5,183569,0.000000
648112,324055,662246,1324500,302732,682,38939.000000,17,5,5,2,2,8,0,5,5,648112,0.000000
401778,200889,478248,956500,131382,525,44282.000000,17,6,5,2,2,8,0,5,5,401778,0.000000
273543,136771,305997,612000,128566,3114,24794.000000,17,6,5,2,2,8,0,5,5,273543,0.000000
377677,188838,522247,1044500,123538,2823,69543.000000,17,6,5,2,2,8,0,5,5,377677,0.000000
458869,229434,602997,1206000,221830,987,45178.000000,17,6,5,1,1,8,0,5,5,458869,0.000000
649953,324975,621246,1242500,276431,1645,53998.000000,17,8,5,2,2,8,0,5,5,649953,0.000000
388141,194069,540746,1081500,184971,17677,40272.000000,17,7,5,1,1,8,0,5,5,388141,0.000000
749083,374540,728246,1456500,371837,5369,51227.000000,17,5,5,2,2,8,0,5,5,749083,0.000000
377023,188510,432746,865500,147147,1408,50389.000000,17,5,5,2,2,8,0,5,5,377023,0.000000
375520,187757,483739,967500,141741,127,11455.000000,50,8,10,2,2,9,0,6,10,375520,0.000000
768416,384207,705997,1412000,322026,9771,30045.000000,17,5,5,1,1,8,0,5,5,768416,0.000000
327826,163912,261747,523500,149938,2604,17996.000000,17,6,5,2,2,8,0,5,5,327826,0.000000
651023,325510,581245,1162500,271996,3489,40167.000000,17,6,5,1,1,8,0,5,5,651023,0.000000
373982,186989,509244,1018500,155424,4582,49265.000000,17,5,5,2,2,8,0,5,5,373982,0.000000
649594,324797,596496,1193000,292052,623,37441.000000,17,6,4,2,2,8,0,5,5,649594,0.000000
406857,203427,488495,977000,151030,6901,47887.000000,17,6,5,2,2,8,0,5,5,406857,0.000000
334564,167281,324245,648500,85956,373,27994.000000,17,5,5,2,2,8,0,5,5,334564,0.000000
603414,301705,504497,1009000,334587,334,41700.000000,17,5,5,2,2,8,0,5,5,603414,0.000000
818393,409194,639745,1279500,340141,80,50524.000000,17,5,5,2,2,8,0,5,5,818393,0.000000
206171,103084,264996,530000,83130,10955,26218.000000,17,8,5,1,1,8,0,5,5,206171,0.000000
593645,296820,421745,843500,190411,2120,19097.000000,17,6,5,2,2,8,0,5,5,593645,0.000000
644777,322388,689246,1378500,269257,3615,65910.000000,17,6,5,1,1,8,0,5,5,644777,0.000000
510503,255251,632247,1264500,183985,4798,69277.000000,17,5,5,2,2,8,0,5,5,510503,0.000000
334664,167330,369496,739000,189995,2186,23247.000000,17,5,5,1,1,8,0,5,5,334664,0.000000
349261,174629,260496,521000,199721,1974,15214.000000,17,6,5,1,1,8,0,5,5,349261,0.000000
467543,233770,593996,1188000,144872,19176,58436.000000,17,6,5,2,2,8,0,5,5,467543,0.000000
453705,226850,703744,1407500,150693,5895,89735.000000,17,6,5,1,1,8,0,5,5,453705,0.000000
317444,158721,430245,860500,131002,1550,39709.000000,17,6,5,2,2,8,0,5,5,317444,0.000000
269213,134605,306244,612500,121896,2417,29343.000000,17,6,5,1,1,8,0,5,5,269213,0.000000
337897,168947,497245,994500,266773,3073,32458.000000,17,6,5,2,2,8,0,5,5,337897,0.000000
623630,311813,684495,1369000,279361,1869,60677.000000,17,6,5,2,2,8,0,5,5,623630,0.000000
337646,168819,457484,915000,74720,1269,15216.000000,50,7,10,2,2,9,0,6,10,337646,0.000000
294297,147147,402246,804500,120856,4631,35444.000000,17,5,5,2,2,8,0,5,5,294297,0.000000
414506,207252,467496,935000,145286,3536,37533.000000,22,7,5,2,2,8,0,5,6,414506,0.000000
348468,174233,277495,555000,145948,493,19395.000000,17,6,5,2,2,8,0,5,5,348468,0.000000
384988,192493,545493,1091000,200552,533,18291.500000,32,6,7,2,2,5,999,5,8,478248,24.230000
271399,135699,267748,535500,146490,1684,19712.000000,17,5,5,2,2,8,0,5,5,271399,0.000000
242480,121238,279993,560000,80121,3171,32484.000000,17,6,5,2,2,8,0,5,5,242480,0.000000
397381,198689,423495,847000,151490,7261,35528.000000,17,6,5,1,1,8,0,5,5,397381,0.000000
514685,257341,482745,965500,183495,5272,38092.000000,17,6,5,2,2,8,0,5,5,514685,0.000000
646485,323241,573245,1146500,280461,3730,41176.000000,17,6,5,1,1,8,0,5,5,646485,0.000000
356386,178192,358748,717500,103003,5788,34165.000000,17,5,5,1,1,8,0,5,5,356386,0.000000
737860,368928,631996,1264000,340865,1593,56389.000000,17,6,5,2,2,8,0,5,5,737860,0.000000
210449,105224,278997,558000,87058,7499,24499.000000,17,6,5,2,2,8,0,5,5,210449,0.000000
265167,132582,285994,572000,100785,721,26660.000000,17,6,5,1,1,8,0,5,5,265167,0.000000
304359,152178,317745,635500,131577,1587,26619.000000,17,6,5,1,1,8,0,5,5,304359,0.000000
394069,197033,471244,942500,126268,29,63751.000000,17,6,5,2,2,8,0,5,5,394069,0.000000
295988,147993,320746,641500,91982,9133,28331.000000,17,6,5,2,2,8,0,5,5,295988,0.000000
457638,228817,558244,1116500,159649,5163,56682.000000,17,5,5,2,2,8,0,5,5,457638,0.000000
575544,287771,728246,1456500,207413,13052,60483.000000,17,6,5,2,2,8,0,5,5,575544,0.000000
366722,183360,695247,1390500,179662,1407,85175.000000,17,6,5,1,1,8,0,5,5,366722,0.000000
401386,200692,388245,776500,219459,3965,34369.000000,17,5,5,2,2,8,0,5,5,401386,0.000000
544984,272491,470496,941000,262540,2132,41275.000000,17,5,5,2,2,8,0,5,5,544984,0.000000
532338,266167,492994,986000,270291,4085,32561.000000,17,5,5,2,2,8,0,5,5,532338,0.000000
444717,222358,476996,954000,212784,5766,46509.000000,17,6,5,1,1,8,0,5,5,444717,0.000000
771903,385951,723996,1448000,193642,4733,75732.000000,17,5,5,2,2,8,0,5,5,771903,0.000000
286911,143454,261496,523000,109431,1460,14583.000000,17,6,5,2,2,8,0,5,5,286911,0.000000
563849,281923,694995,1390000,258466,4545,83041.000000,17,5,5,1,1,8,0,5,5,563849,0.000000
239000,119499,287247,574500,74729,1916,32768.000000,17,5,5,1,1,8,0,5,5,239000,0.000000
512320,256158,560496,1121000,236913,4177,45406.000000,17,6,5,1,1,8,0,5,5,512320,0.000000
666895,333446,665994,1332000,233328,1613,45129.000000,17,8,5,2,2,8,0,5,5,666895,0.000000
653749,326873,565246,1130500,332756,742,48785.000000,17,6,4,1,1,8,0,5,5,653749,0.000000
484353,242175,465995,932000,180299,1319,40842.000000,17,6,5,2,2,8,0,5,5,484353,0.000000
495131,247565,585246,1170500,167299,3979,60543.000000,17,5,5,2,2,8,0,5,5,495131,0.000000
283718,141858,325247,650500,137892,477,27324.000000,17,6,5,1,1,8,0,5,5,283718,0.000000
241377,120687,272495,545000,82538,1665,25448.000000,17,5,5,2,2,8,0,5,5,241377,0.000000
457678,228838,614745,1229500,237429,1162,59083.000000,17,5,5,1,1,8,0,5,5,457678,0.000000
221171,110584,286996,574000,136619,679,23856.000000,17,6,5,1,1,8,0,5,5,221171,0.000000
274135,137067,274496,549000,96130,372,18607.000000,17,6,5,1,1,8,0,5,5,274135,0.000000
421285,210641,504495,1009000,221373,1524,40293.000000,17,6,5,1,1,8,0,5,5,421285,0.000000
297813,148904,383995,768000,179497,73,39819.000000,17,6,5,2,2,8,0,5,5,297813,0.000000
439658,219828,487997,976000,231610,10451,51372.000000,17,6,5,2,2,8,0,5,5,439658,0.000000
477627,238812,527496,1055000,203043,219,57856.000000,17,5,5,1,1,8,0,5,5,477627,0.000000
321932,160965,414496,829000,115162,2081,37941.000000,17,5,5,1,1,8,0,5,5,321932,0.000000
497060,248528,580494,1161000,221218,3021,50650.000000,17,6,5,2,2,8,0,5,5,497060,0.000000
234185,117091,336994,674000,121299,4593,37303.000000,17,6,5,1,1,8,0,5,5,234185,0.000000
559560,279778,512996,1026000,184162,2271,43988.000000,17,6,5,2,2,8,0,5,5,559560,0.000000
315674,157835,315246,630500,107695,2690,24175.000000,17,7,5,1,1,8,0,5,5,315674,0.000000
440640,220318,407745,815500,164547,7771,27855.000000,17,5,5,2,2,8,0,5,5,440640,0.000000
254778,127388,301497,603000,122169,4022,25889.000000,17,6,5,2,2,8,0,5,5,254778,0.000000
452754,226376,484995,970000,180269,8185,40207.000000,17,6,5,1,1,8,0,5,5,452754,0.000000
425002,212499,410495,821000,157665,2546,18613.000000,17,7,5,1,1,8,0,5,5,425002,0.000000
460123,230061,577246,1154500,159577,1920,70536.000000,17,7,5,2,2,8,0,5,5,460123,0.000000
275741,137869,260246,520500,154521,1691,29432.000000,17,5,5,2,2,8,0,5,5,275741,0.000000
515199,257598,452995,906000,145986,2215,43988.000000,17,6,5,2,2,8,0,5,5,515199,0.000000
401375,200687,378746,757500,199284,2755,21807.000000,17,6,5,1,1,8,0,5,5,401375,0.000000
210996,105497,327496,655000,78027,1316,35386.000000,17,6,5,2,2,8,0,5,5,210996,0.000000
222126,111061,282996,566000,92682,725,25610.000000,17,5,5,2,2,8,0,5,5,222126,0.000000
376646,188322,420744,841500,159824,3090,31353.000000,17,5,5,2,2,8,0,5,5,376646,0.000000
237573,118785,254746,509500,105177,2437,25969.000000,17,5,5,2,2,8,0,5,5,237573,0.000000
296887,148443,421246,842500,119044,1281,51764.000000,17,6,5,2,2,8,0,5,5,296887,0.000000
485703,242850,664495,1329000,298058,18766,63471.000000,17,7,5,2,2,8,0,5,5,485703,0.000000
272181,136089,284745,569500,101225,2765,28571.000000,17,7,4,2,2,8,0,5,5,272181,0.000000
357845,178921,463995,928000,110587,4137,53629.000000,17,5,5,1,1,8,0,5,5,357845,0.000000
304370,152184,266996,534000,126524,4542,20603.000000,17,6,5,2,2,8,0,5,5,304370,0.000000
449537,224767,554746,1109500,309880,5995,35030.000000,17,5,5,2,2,8,0,5,5,449537,0.000000
374941,187469,526997,1054000,152968,2596,42046.000000,17,6,5,2,2,8,0,5,5,374941,0.000000
542669,271333,478746,957500,186187,7502,51714.000000,17,5,5,1,1,8,0,5,5,542669,0.000000
389693,194845,529745,1059500,181061,373,50608.000000,17,5,5,1,1,8,0,5,5,389693,0.000000
349104,174551,380497,761000,163392,5557,34247.000000,17,6,5,2,2,8,0,5,5,349104,0.000000
457855,228925,410744,821500,137399,6637,35967.000000,17,5,5,2,2,8,0,5,5,457855,0.000000
245148,122573,296247,592500,153473,7937,25578.000000,17,7,5,2,2,8,0,5,5,245148,0.000000
507207,253602,632994,1266000,187932,5345,63512.000000,17,5,5,1,1,8,0,5,5,507207,0.000000
300237,150118,346746,693500,156836,997,23133.000000,17,5,5,1,1,8,0,5,5,300237,0.000000
881088,440543,728994,1458000,342475,3088,44399.000000,17,5,5,2,2,8,0,5,5,881088,0.000000
301517,150758,369997,740000,137454,13803,34696.000000,17,7,5,1,1,8,0,5,5,301517,0.000000
343087,171541,352244,704500,162735,4402,27343.000000,17,7,5,1,1,8,0,5,5,343087,0.000000
238543,119271,256997,514000,116390,2961,19538.000000,17,5,5,2,2,8,0,5,5,238543,0.000000
315550,157773,362245,724500,179542,2201,26554.000000,17,6,5,2,2,8,0,5,5,315550,0.000000
643788,321893,649746,1299500,290351,4109,53773.000000,17,6,5,1,1,8,0,5,5,643788,0.000000
226336,113167,270495,541000,107048,721,32317.000000,17,6,5,1,1,8,0,5,5,226336,0.000000
340266,170131,512244,1024500,217333,982,32648.000000,17,6,5,1,1,8,0,5,5,340266,0.000000
286789,143393,351496,703000,117974,2447,27060.000000,17,5,5,1,1,8,0,5,5,286789,0.000000
947183,473591,727997,1456000,335143,11759,61375.000000,17,6,5,2,2,8,0,5,5,947183,0.000000
668499,334249,741745,1483500,218013,10760,60405.000000,17,6,5,2,2,8,0,5,5,668499,0.000000
336486,168241,294245,588500,172253,707,22151.000000,17,6,5,2,2,8,0,5,5,336486,0.000000
331302,165647,545482,1091000,60648,449,13633.000000,74,9,11,3,3,4,999,8,11,482944,45.780000
628297,314147,739994,1480000,175377,1297,47948.500000,22,7,6,2,2,8,0,5,6,628297,0.000000
312009,156004,469993,940000,97519,854,15207.500000,34,8,6,3,3,9,0,8,6,312009,0.000000
404486,202242,707243,1414500,154114,926,31064.000000,34,9,6,2,2,9,0,8,6,487269,20.470000
179021,89510,260990,522000,77229,649,9717.000000,34,9,6,2,2,9,0,8,6,179021,0.000000
270811,135404,426494,853000,117255,2468,18062.500000,34,8,6,2,2,9,0,8,6,270811,0.000000
289679,144838,407993,816000,80199,100,18127.500000,34,10,6,3,3,9,0,8,6,318920,10.100000
387064,193531,483744,967500,123415,572,20772.500000,34,9,6,3,3,9,0,8,6,403430,4.230000
396151,198074,457491,915000,96171,167,18417.500000,34,9,6,3,3,9,0,8,6,396151,0.000000
410301,205147,707235,1414500,94155,563,26958.500000,50,9,8,3,3,9,0,8,8,442273,7.800000
311388,155690,469988,940000,55077,3,14040.500000,56,7,11,3,3,8,0,6,11,311388,0.000000
197763,98880,260989,522000,54505,53,6649.000000,50,8,8,3,3,9,0,8,8,197934,0.090000
572468,286233,659994,1320000,226613,2451,66234.000000,17,6,5,2,2,8,0,5,5,572468,0.000000
334882,167440,298746,597500,120172,823,32605.000000,17,7,5,2,2,8,0,5,5,334882,0.000000
347119,173559,326496,653000,142961,589,25212.000000,17,6,5,1,1,8,0,5,5,347119,0.000000
463935,231966,457995,916000,121373,287,49253.000000,17,5,5,1,1,8,0,5,5,463935,0.000000
587412,293704,683746,1367500,158505,18281,74212.000000,17,5,5,2,2,8,0,5,5,587412,0.000000
221034,110516,256497,513000,167400,584,18065.000000,17,6,5,1,1,8,0,5,5,221034,0.000000
219827,109912,264995,530000,90868,524,27233.000000,17,5,5,1,1,8,0,5,5,219827,0.000000
360119,180058,483745,967500,153896,8361,49923.000000,17,6,5,1,1,8,0,5,5,360119,0.000000
454717,227357,495997,992000,141898,1682,53020.000000,17,5,5,2,2,8,0,5,5,454717,0.000000
519247,259620,707236,1414500,122347,406,17680.500000,56,7,11,2,2,8,0,6,11,519247,0.000000
289024,144510,279497,559000,176335,437,18182.000000,17,6,5,1,1,8,0,5,5,289024,0.000000
320119,160058,306496,613000,94139,809,22448.000000,17,5,5,2,2,8,0,5,5,320119,0.000000
691065,345531,714996,1430000,271320,4506,75326.000000,17,6,5,2,2,8,0,5,5,691065,0.000000
467725,233862,572997,1146000,190892,7279,54475.000000,17,6,4,1,1,8,0,5,5,467725,0.000000
434033,217015,559494,1119000,155959,11961,58453.000000,17,6,5,1,1,8,0,5,5,434033,0.000000
323005,161502,310498,621000,98113,2162,28894.000000,17,5,5,2,2,8,0,5,5,323005,0.000000
355247,177622,380246,760500,215474,5332,27906.000000,17,5,5,2,2,8,0,5,5,355247,0.000000
308987,154492,398745,797500,115453,1413,34244.000000,17,5,5,1,1,8,0,5,5,308987,0.000000
323746,161872,373997,748000,208250,859,24018.000000,17,7,5,1,1,8,0,5,5,323746,0.000000
454790,227393,395245,790500,142923,1397,22997.000000,17,5,5,2,2,8,0,5,5,454790,0.000000
321787,160893,377996,756000,174555,408,31897.000000,17,6,5,2,2,8,0,5,5,321787,0.000000
635553,317775,577496,1155000,210998,1465,55497.000000,17,7,5,2,2,8,0,5,5,635553,0.000000
664528,332262,707244,1414500,287930,3783,31190.000000,22,6,6,2,2,6,0,5,6,746706,12.370000
621517,310757,555497,1111000,312186,2456,42148.000000,17,6,5,2,2,8,0,5,5,621517,0.000000
269267,134632,314745,629500,82961,3342,35697.000000,17,5,5,1,1,8,0,5,5,269267,0.000000
396063,198030,463246,926500,206253,107,38729.000000,17,6,4,2,2,8,0,5,5,396063,0.000000
444359,222179,535996,1072000,191548,1581,45877.000000,17,6,5,2,2,8,0,5,5,444359,0.000000
342015,171006,340245,680500,177419,4040,26604.000000,17,8,5,2,2,8,0,5,5,342015,0.000000
295358,147677,300495,601000,112627,2038,24721.000000,17,5,5,1,1,8,0,5,5,295358,0.000000
457543,228771,571996,1144000,177446,3331,56655.000000,17,7,5,1,1,8,0,5,5,457543,0.000000
343496,171747,412746,825500,165346,632,39405.000000,17,5,5,2,2,8,0,5,5,343496,0.000000
478369,239184,650747,1301500,146515,8412,70448.000000,17,6,5,1,1,8,0,5,5,478369,0.000000
345777,172888,422246,844500,178302,2047,32319.000000,17,6,5,2,2,8,0,5,5,345777,0.000000
307692,153846,270996,542000,108964,1818,26134.000000,17,5,5,2,2,8,0,5,5,307692,0.000000
309894,154946,499496,999000,167216,5574,34386.000000,17,5,5,2,2,8,0,5,5,309894,0.000000
208370,104184,258746,517500,133038,1056,16518.000000,17,7,5,1,1,8,0,5,5,208370,0.000000
548047,274022,646243,1292500,280475,6253,46609.000000,17,5,5,2,2,8,0,5,5,548047,0.000000
409331,204665,497495,995000,278846,3343,38430.000000,17,6,5,1,1,8,0,5,5,409331,0.000000
539334,269666,627497,1255000,256165,16029,64453.000000,17,6,4,1,1,8,0,5,5,539334,0.000000
353434,176715,424996,850000,190965,262,27519.000000,17,6,5,1,1,8,0,5,5,353434,0.000000
264520,132258,316246,632500,88373,1081,30588.000000,17,6,5,1,1,8,0,5,5,264520,0.000000
341323,170660,325497,651000,176216,3744,25092.000000,17,7,4,1,1,8,0,5,5,341323,0.000000
477806,238901,449247,898500,202685,694,34608.000000,17,5,5,2,2,8,0,5,5,477806,0.000000
300922,150460,435245,870500,97161,9316,54159.000000,17,6,5,2,2,8,0,5,5,300922,0.000000
378017,189006,457490,915000,87584,201,17876.000000,37,7,9,2,2,8,0,5,9,378017,0.000000
404175,202085,514990,1030000,89991,459,26865.000000,37,7,9,2,2,8,0,5,9,404175,0.000000
644461,322229,729491,1459000,136185,976,22829.000000,37,6,9,2,2,8,0,5,9,644461,0.000000
266768,133383,514992,1030000,112837,695,22659.000000,34,9,6,3,3,9,0,8,6,315973,18.450000
378290,189144,499491,999000,90984,1526,23337.000000,37,7,8,2,2,8,0,5,9,378290,0.000000
